id,title,platform,publisher,publishingdate,developer
vg_sales_6492,Final Fantasy V Advance,GBA,Nintendo,2006,
vg_sales_6493,Need for Speed: Most Wanted,GBA,Electronic Arts,2005,
vg_sales_6494,Lumines: Electronic Symphony,PSV,Ubisoft,2012,
vg_sales_6495,Star Trek: Invasion,PS,Activision,2000,
vg_sales_6496,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Square Enix,2009,
vg_sales_6497,Jonah Lomu Rugby Challenge,PS3,Home Entertainment Suppliers,1,
vg_sales_6498,Babysitting Mania,DS,Majesco Entertainment,2008,
vg_sales_6499,Star Wars: Bounty Hunter,GC,LucasArts,2002,
vg_sales_6500,Tom and Jerry in War of the Whiskers,PS2,Ubisoft,2002,
vg_sales_6501,Ace Attorney Investigations 2,DS,Capcom,2011,
vg_sales_6502,Minute to Win It,Wii,Zoo Games,2010,
vg_sales_6503,Smart Girl's Playhouse,DS,505 Games,2007,
vg_sales_6504,Racquet Sports,Wii,Ubisoft,2010,
vg_sales_6505,TouchMaster 3(Others sales),DS,Warner Bros. Interactive Entertainment,2009,
vg_sales_6506,The Elder Scrolls IV: Oblivion,PC,Take-Two Interactive,2006,
vg_sales_6507,Jikkyou Powerful Pro Yakyuu 2011,PS3,Konami Digital Entertainment,2011,
vg_sales_6508,Madden NFL 2005,DS,Electronic Arts,2004,
vg_sales_6509,Skylanders: Trap Team,3DS,Activision,2014,
vg_sales_6510,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,Konami Digital Entertainment,2006,
vg_sales_6511,Power Pro Kun Pocket 5,GBA,Konami Digital Entertainment,2003,
vg_sales_6512,Konjiki no Gashbell!! Makai no Bookmark,GBA,Banpresto,2004,
vg_sales_6513,Plants vs. Zombies,X360,PopCap Games,2010,
vg_sales_6514,Riding Spirits,PS2,BAM! Entertainment,2002,
vg_sales_6515,Disney Sing It: Pop Hits,PS3,Disney Interactive Studios,2009,
vg_sales_6516,Indiana Jones and the Staff of Kings,DS,Activision,2009,
vg_sales_6517,Etrian Odyssey Untold: The Millennium Girl,3DS,Atlus,2013,
vg_sales_6518,Bust A Groove 2,PS,Enix Corporation,1999,
vg_sales_6519,Hatsune Miku: Project Diva,PSP,Sega,2009,
vg_sales_6520,Juiced 2: Hot Import Nights,PS3,THQ,2007,
vg_sales_6521,Gundam Battle Universe,PSP,Namco Bandai Games,2008,
vg_sales_6522,Sengoku Basara: Battle Heroes,PSP,Capcom,2009,
vg_sales_6523,Nightmare Creatures,N64,Activision,1996,
vg_sales_6524,Star Wars Episode I: Battle for Naboo,N64,LucasArts,2000,
vg_sales_6525,Duke Nukem: Zero Hour,N64,GT Interactive,1999,
vg_sales_6526,Armorines: Project S.W.A.R.M.,N64,Acclaim Entertainment,1999,
vg_sales_6527,NCAA March Madness 08,PS2,Electronic Arts,2007,
vg_sales_6528,Armored Core: Nexus,PS2,Indie Games,2004,
vg_sales_6529,Evolution Skateboarding,PS2,Konami Digital Entertainment,2002,
vg_sales_6530,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,NewKidCo,2002,
vg_sales_6531,Muramasa: The Demon Blade,PSV,Marvelous Entertainment,2013,
vg_sales_6532,Yakuza: Ishin,PS3,Sega,2014,
vg_sales_6533,Indiana Jones and the Staff of Kings,PSP,Activision,2009,
vg_sales_6534,Tony Hawk: Shred,X360,Activision,2010,
vg_sales_6535,Outlaw Volleyball,XB,TDK Mediactive,2003,
vg_sales_6536,Batman: Vengeance,GC,Ubisoft,2001,
vg_sales_6537,The Amazing Spider-Man 2 (2014),X360,Activision,2014,
vg_sales_6538,RealSports Football,2600,Atari,1981,
vg_sales_6539,Tiger Woods PGA Tour 10,PS2,Electronic Arts,2009,
vg_sales_6540,SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,2007,
vg_sales_6541,Tom Clancy's Splinter Cell: Double Agent,PS3,Ubisoft,2007,
vg_sales_6542,Monsters vs. Aliens,Wii,Activision,2009,
vg_sales_6543,Dungeons & Dragons Heroes,XB,Atari,2003,
vg_sales_6544,The Testament of Sherlock Holmes,PS3,Focus Home Interactive,2012,
vg_sales_6545,Game of Thrones,X360,Focus Home Interactive,2012,
vg_sales_6546,Loving Life with Hello Kitty & Friends,DS,Rising Star Games,2011,
vg_sales_6547,McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,2000,
vg_sales_6548,Legaia 2: Duel Saga,PS2,Eidos Interactive,2001,
vg_sales_6549,Crash Nitro Kart,GC,Vivendi Games,2003,
vg_sales_6550,Karaoke Joysound Wii,Wii,Hudson Soft,2008,
vg_sales_6551,MLB 09: The Show,PSP,Sony Computer Entertainment,2009,
vg_sales_6552,Polarium,DS,Nintendo,2004,
vg_sales_6553,Samurai Warriors 4,PS3,Tecmo Koei,2014,
vg_sales_6554,F1 2014,X360,Codemasters,2014,
vg_sales_6555,Classic NES Series: Bomberman,GBA,Nintendo,2004,
vg_sales_6556,Avatar: The Last Airbender - The Burning Earth,Wii,THQ,2007,
vg_sales_6557,Peter Jackson's King Kong: The Official Game of the Movie,X360,Ubisoft,2005,
vg_sales_6558,Bratz Ponyz 2,DS,Game Factory,2008,
vg_sales_6559,A.C.E.: Another Century's Episode,PS2,Banpresto,2005,
vg_sales_6560,Frogger's Journey: The Forgotten Relic,GBA,Konami Digital Entertainment,2003,
vg_sales_6561,X-Men vs. Street Fighter,SAT,Capcom,1997,
vg_sales_6562,Army of Two: The Devil's Cartel,X360,Electronic Arts,2013,
vg_sales_6563,Dora the Explorer: Game Boy Advance Video Volume 1,GBA,N/A,2004,
vg_sales_6564,Oddworld: Stranger's Wrath,XB,Electronic Arts,2005,
vg_sales_6565,Sega Rally Revo,PSP,Sega,2007,
vg_sales_6566,King of Fighters: Maximum Impact,PS2,Ignition Entertainment,2004,
vg_sales_6567,Marvel Super Heroes vs. Street Fighter,PS,Virgin Interactive,1998,
vg_sales_6568,Legendary,X360,Atari,2008,
vg_sales_6569,J-League Pro Soccer Club wo Tsukurou!,SAT,Sega,1996,
vg_sales_6570,Daisy Fuentes Pilates,Wii,505 Games,2009,
vg_sales_6571,Star Trek: The Game,PS3,Namco Bandai Games,2013,
vg_sales_6572,Drakan: The Ancients' Gates,PS2,Sony Computer Entertainment,2002,
vg_sales_6573,Dead or Alive Xtreme 2,X360,Tecmo Koei,2006,
vg_sales_6574,Petz: Crazy Monkeyz,Wii,Ubisoft,2008,
vg_sales_6575,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,THQ,2005,
vg_sales_6576,Choro Q3,PS,Takara,1998,
vg_sales_6577,Tokyo Jungle,PS3,Sony Computer Entertainment,2012,
vg_sales_6578,Hunted: The Demon's Forge,PS3,Bethesda Softworks,2011,
vg_sales_6579,Lemony Snicket's A Series of Unfortunate Events,GC,Activision,2004,
vg_sales_6580,Pirates of the Caribbean: Dead Man's Chest,DS,Disney Interactive Studios,2006,
vg_sales_6581,Bionicle: Matoran Adventures,GBA,Electronic Arts,2002,
vg_sales_6582,Armored Core: Master of Arena,PS,From Software,1999,
vg_sales_6583,Fire Emblem: Thracia 776,SNES,Nintendo,1999,
vg_sales_6584,Desert Falcon,2600,Atari,1987,
vg_sales_6585,NASCAR 09,PS3,Electronic Arts,2008,
vg_sales_6586,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,Hudson Soft,1997,
vg_sales_6587,A.C.E.: Another Century's Episode 3: The Final,PS2,Banpresto,2007,
vg_sales_6588,ATV: Quad Power Racing,GBA,Liquid Games,2002,
vg_sales_6589,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,Nintendo,2016,
vg_sales_6590,The Backyardigans,DS,Take-Two Interactive,2009,
vg_sales_6591,Backyard NFL Football,GC,Infogrames,2002,
vg_sales_6592,All-Star Baseball 2003,XB,Acclaim Entertainment,2002,
vg_sales_6593,Silent Hunter 5: Battle of the Atlantic,PC,Ubisoft,2010,
vg_sales_6594,MTX Mototrax,PS2,Activision,2004,
vg_sales_6595,Tomb Raider: Underworld (Others sales),PS2,Eidos Interactive,2009,
vg_sales_6596,NHL Rock the Rink,PS,Electronic Arts,1999,
vg_sales_6597,LEGO Star Wars III: The Clone Wars,PC,LucasArts,2011,
vg_sales_6598,NBA ShootOut 2004,PS2,Sony Computer Entertainment,2003,
vg_sales_6599,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,Codemasters,2005,
vg_sales_6600,Super Robot Taisen R,GBA,Banpresto,2002,
vg_sales_6601,Castlevania: Harmony of Dissonance,GBA,Konami Digital Entertainment,2002,
vg_sales_6602,Metroid Prime Pinball,DS,Nintendo,2005,
vg_sales_6603,Formula One 2001,PS2,Sony Computer Entertainment,2001,
vg_sales_6604,Nickelodeon Dance,Wii,Take-Two Interactive,2011,
vg_sales_6605,Doukyuusei if,SAT,NEC,1996,
vg_sales_6606,Baldur's Gate: Dark Alliance II,XB,Acclaim Entertainment,2004,
vg_sales_6607,MVP Baseball 2004,GC,Electronic Arts,2004,
vg_sales_6608,Super Street Fighter II: Turbo Revival,GBA,Ubisoft,2001,
vg_sales_6609,Secret Weapons Over Normandy,XB,LucasArts,2003,
vg_sales_6610,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,Axela,1998,
vg_sales_6611,NHL 08,PS3,Electronic Arts,2007,
vg_sales_6612,Kidou Senshi Gundam: Giren no Yabou,SAT,Namco Bandai Games,1998,
vg_sales_6613,Imagine: Ballet Star,DS,Ubisoft,2008,
vg_sales_6614,Teen Titans,PS2,THQ,2006,
vg_sales_6615,Percy Jackson and the Olympians: The Lightning Thief,DS,Activision,2010,
vg_sales_6616,Spelling Challenges and more!,PSP,Crave Entertainment,2007,
vg_sales_6617,Crusaders of Might and Magic,PS,3DO,1999,
vg_sales_6618,Journey,PS3,Sony Computer Entertainment Europe,2012,
vg_sales_6619,Tearaway Unfolded,PS4,Sony Computer Entertainment,2015,
vg_sales_6620,Star Wars The Clone Wars: Republic Heroes,PS2,LucasArts,2009,
vg_sales_6621,Bomberman Generation,GC,Vivendi Games,2002,
vg_sales_6622,NASCAR 09,X360,Electronic Arts,2008,
vg_sales_6623,Surfing H3O,PS2,Take-Two Interactive,2000,
vg_sales_6624,Romance of the Three Kingdoms II,SNES,Tecmo Koei,1991,
vg_sales_6625,The Chronicles of Riddick: Assault on Dark Athena,PS3,Vivendi Games,2009,
vg_sales_6626,Resident Evil Archives: Resident Evil Zero,Wii,Capcom,2008,
vg_sales_6627,Zoo Resort 3D,3DS,Ubisoft,2011,
vg_sales_6628,Ice Age 2: The Meltdown,GBA,Vivendi Games,2006,
vg_sales_6629,The Suite Life of Zack & Cody: Tipton Trouble,DS,Disney Interactive Studios,2006,
vg_sales_6630,World Series of Poker,XB,Activision,2005,
vg_sales_6631,Hatsune Miku: Project Diva F 2nd,PS3,Sega,2014,
vg_sales_6632,Galactic Attack,SAT,Acclaim Entertainment,1994,
vg_sales_6633,Power Pro Kun Pocket 2,GB,Konami Digital Entertainment,2000,
vg_sales_6634,Game of Thrones,PS3,Focus Home Interactive,2012,
vg_sales_6635,Happy Feet,GC,Midway Games,2006,
vg_sales_6636,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,Disney Interactive Studios,2003,
vg_sales_6637,Triple Play 2002,XB,Electronic Arts,2002,
vg_sales_6638,Scrabble,DS,Ubisoft,2009,
vg_sales_6639,Evil Zone,PS,Titus,1998,
vg_sales_6640,Spy Kids Challenger,GBA,Disney Interactive Studios,2002,
vg_sales_6641,K-ON! Houkago Live!!,PSP,Sega,2010,
vg_sales_6642,A. IV Evolution: A Ressha de Ikou 4,PS,ArtDink,1994,
vg_sales_6643,Exhibition,XB,Microsoft Game Studios,2001,
vg_sales_6644,Scrabble,PS,Ubisoft,1999,
vg_sales_6645,Tony Hawk's Proving Ground,Wii,Activision,2007,
vg_sales_6646,Amped 2,XB,Microsoft Game Studios,2003,
vg_sales_6647,Blaster Master: Blasting Again,PS,Sunsoft,2000,
vg_sales_6648,College Hoops 2K6,PS2,Unknown,1,
vg_sales_6649,Cartoon Network Collection: Game Boy Advance Video Volume 1,GBA,N/A,2004,
vg_sales_6650,Cars,X360,THQ,2006,
vg_sales_6651,Family Guy: Back to the Multiverse,X360,Activision,2012,
vg_sales_6652,Kung Fu Panda 2,X360,THQ,2011,
vg_sales_6653,Up,PS3,THQ,2009,
vg_sales_6654,Birds of Steel,PS3,Konami Digital Entertainment,2012,
vg_sales_6655,Madagascar: Escape 2 Africa,X360,Activision,2008,
vg_sales_6656,WipEout XL,PS,Psygnosis,1996,
vg_sales_6657,Animal Paradise,DS,Empire Interactive,2007,
vg_sales_6658,The Powerpuff Girls: Chemical X-Traction,PS,BAM! Entertainment,2001,
vg_sales_6659,NHL 08,X360,Electronic Arts,2007,
vg_sales_6660,Dynasty Warriors 6 (JP sales),PS2,Tecmo Koei,2008,
vg_sales_6661,Just Dance Kids 2,PS3,Ubisoft,2011,
vg_sales_6662,FIFA 14,3DS,Electronic Arts,2013,
vg_sales_6663,Men of Valor,XB,Vivendi Games,2004,
vg_sales_6664,Bomberman Tournament,GBA,Activision,2001,
vg_sales_6665,Medal of Honor European Assault,GC,Electronic Arts,2005,
vg_sales_6666,Spider-Man: Web of Shadows,Wii,Activision,2008,
vg_sales_6667,Billy Hatcher and the Giant Egg,GC,Sega,2003,
vg_sales_6668,Midway's Greatest Arcade Hits,GBA,Midway Games,2001,
vg_sales_6669,SpongeBob's Truth or Square (US sales),X360,THQ,2009,
vg_sales_6670,Final Fantasy II,WS,SquareSoft,2001,
vg_sales_6671,WipEout Fusion,PS2,Sony Computer Entertainment,2002,
vg_sales_6672,Spider-Man: Edge of Time,X360,Activision,2011,
vg_sales_6673,UEFA Euro 2008 Austria-Switzerland,PSP,Electronic Arts,2008,
vg_sales_6674,Marie no Atelier: Salburg no Renkinjutsushi,PS,Gust,1997,
vg_sales_6675,The Outfit,X360,THQ,2006,
vg_sales_6676,Golden Nugget Casino,GBA,Majesco Entertainment,2004,
vg_sales_6677,NHL 06,XB,Electronic Arts,2005,
vg_sales_6678,Atari Anthology,XB,Atari,2004,
vg_sales_6679,Ultimate Fighting Championship,PS,Ubisoft,2000,
vg_sales_6680,XIII,XB,Ubisoft,2003,
vg_sales_6681,MotoGP '07,X360,THQ,2007,
vg_sales_6682,Samurai Shodown II,NG,SNK,1994,
vg_sales_6683,Mortal Kombat: Armageddon,Wii,Midway Games,2007,
vg_sales_6684,Don King Presents: Prizefighter,X360,Take-Two Interactive,2008,
vg_sales_6685,Hybrid Heaven,N64,Konami Digital Entertainment,1999,
vg_sales_6686,NBA Showtime: NBA on NBC,N64,Midway Games,1999,
vg_sales_6687,Fox Sports College Hoops '99,N64,Fox Interactive,1998,
vg_sales_6688,Wheel of Fortune,N64,Take-Two Interactive,1997,
vg_sales_6689,MRC: Multi-Racing Championship,N64,Ocean,1997,
vg_sales_6690,F1 Pole Position 64,N64,Ubisoft,1997,
vg_sales_6691,Gex 64: Enter the Gecko,N64,GT Interactive,1998,
vg_sales_6692,Wayne Gretzky's 3D Hockey '98,N64,Midway Games,1997,
vg_sales_6693,NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,1999,
vg_sales_6694,J Stars Victory Vs.,PS4,Namco Bandai Games,2015,
vg_sales_6695,U-Sing: Girls Night,Wii,Mindscape,2010,
vg_sales_6696,The Mummy: Tomb of the Dragon Emperor,PS2,Vivendi Games,2008,
vg_sales_6697,Def Jam Vendetta,GC,Electronic Arts,2003,
vg_sales_6698,Scooby-Doo! Unmasked,PS2,THQ,2005,
vg_sales_6699,Penny Racers,PS,Sony Computer Entertainment,1996,
vg_sales_6700,The Sims 2,XB,Electronic Arts,2005,
vg_sales_6701,Caesars Palace II,PS,Interplay,1998,
vg_sales_6702,Final Fantasy Type-0,XOne,Square Enix,2015,
vg_sales_6703,World Series Baseball 2K3,PS2,Sega,2003,
vg_sales_6704,Freshly-Picked: Tingle's Rosy Rupeeland,DS,Nintendo,2006,
vg_sales_6705,Pro Yakyuu Team o Tsukurou!,SAT,Sega,1998,
vg_sales_6706,L.A. Noire: The Complete Edition,PC,Take-Two Interactive,2011,
vg_sales_6707,Sentimental Graffiti,SAT,NEC Interchannel,1998,
vg_sales_6708,Hitman: Absolution,PC,Square Enix,2012,
vg_sales_6709,Bolt,X360,Disney Interactive Studios,2008,
vg_sales_6710,Marvel: Ultimate Alliance 2,PSP,Activision,2009,
vg_sales_6711,The Legend of Legacy,3DS,FuRyu,2015,
vg_sales_6712,Disgaea 2: Dark Hero Days,PSP,Nippon Ichi Software,2009,
vg_sales_6713,Devil Kings,PS2,Capcom,2005,
vg_sales_6714,Ultimate Band,Wii,Disney Interactive Studios,2008,
vg_sales_6715,NBA Jam Tournament Edition,PS,Acclaim Entertainment,1995,
vg_sales_6716,Far Cry Instincts Predator,X360,Ubisoft,2006,
vg_sales_6717,Medabots AX: Metabee,GBA,Natsume,2002,
vg_sales_6718,Tennis no Oji-Sama: Genius Boys Academy,GBA,Konami Digital Entertainment,2002,
vg_sales_6719,X-Men: Destiny,PS3,Activision,2011,
vg_sales_6720,Shadow Man,PS,Acclaim Entertainment,1998,
vg_sales_6721,X-Men Origins: Wolverine,Wii,Activision,2009,
vg_sales_6722,Netsu Chu! Pro Yakyuu 2002,PS2,Namco Bandai Games,2002,
vg_sales_6723,Ninja Gaiden 3,X360,Tecmo Koei,2012,
vg_sales_6724,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,D3Publisher,2010,
vg_sales_6725,Yakuza Zero: The Place of Oath,PS3,Sega,2015,
vg_sales_6726,Prince of Persia: The Forgotten Sands,Wii,Ubisoft,2010,
vg_sales_6727,Dynasty Warriors 6,PS2,Tecmo Koei,2008,
vg_sales_6728,Imagine: Zookeeper,DS,Ubisoft,2009,
vg_sales_6729,Porky's,2600,20th Century Fox Video Games,1982,
vg_sales_6730,America's Army: Rise of a Soldier,XB,Ubisoft,2005,
vg_sales_6731,Grandia,PS,Ubisoft,1999,
vg_sales_6732,TV Superstars,PS3,Sony Computer Entertainment,2010,
vg_sales_6733,Armored Core 4,X360,505 Games,2007,
vg_sales_6734,F1 2000,PS,Electronic Arts,2000,
vg_sales_6735,Littlest Pet Shop: Country Friends,DS,Electronic Arts,2009,
vg_sales_6736,Dood's Big Adventure,Wii,THQ,2010,
vg_sales_6737,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,Ubisoft,2006,
vg_sales_6738,We Love Golf!,Wii,Capcom,2007,
vg_sales_6739,WRC: World Rally Championship,PS2,Sony Computer Entertainment,2001,
vg_sales_6740,"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,2005,
vg_sales_6741,Cars: Mater-National Championship,PS2,THQ,2007,
vg_sales_6742,Dreamworks Madagascar Kartz,X360,Activision,2009,
vg_sales_6743,Harry Potter and the Order of the Phoenix,PS3,Electronic Arts,2007,
vg_sales_6744,Anno 2205,PC,Ubisoft,2015,
vg_sales_6745,Dune 2000,PS,Electronic Arts,1999,
vg_sales_6746,Cradle of Rome,DS,Rising Star Games,2008,
vg_sales_6747,Monster Hunter G,Wii,Capcom,2009,
vg_sales_6748,Fuel,PS3,Codemasters,2009,
vg_sales_6749,Hasbro Family Game Night 3,PS3,Electronic Arts,2010,
vg_sales_6750,Pro Evolution Soccer 2014,X360,Konami Digital Entertainment,2013,
vg_sales_6751,Project Overkill,PS,Konami Digital Entertainment,1996,
vg_sales_6752,Jumping Flash! 2,PS,Sony Computer Entertainment,1996,
vg_sales_6753,Nickelodeon Party Blast,GC,Atari,2002,
vg_sales_6754,SBK Superbike World Championship,PS3,Black Bean Games,2008,
vg_sales_6755,Final Fantasy XI: Chains of Promathia,PS2,Square Enix,2004,
vg_sales_6756,Choro Q2,PS,Takara,1997,
vg_sales_6757,Disney's A Christmas Carol,DS,Disney Interactive Studios,2009,
vg_sales_6758,Butt Ugly Martians: B.K.M. Battles,GBA,Vivendi Games,2002,
vg_sales_6759,Major League Baseball 2K7,PS3,Spike,2007,
vg_sales_6760,X-Men Legends II: Rise of Apocalypse,GC,Activision,2005,
vg_sales_6761,Sorry! / Aggravation / Scrabble Junior,GBA,Zoo Digital Publishing,2005,
vg_sales_6762,Driver '76,PSP,Ubisoft,2007,
vg_sales_6763,Turning Point: Fall of Liberty,PS3,Codemasters,2008,
vg_sales_6764,NBA Courtside 2002,GC,Nintendo,2002,
vg_sales_6765,How to Train Your Dragon 2,3DS,Little Orbit,2014,
vg_sales_6766,The Adventures of Tintin: The Game,X360,Ubisoft,2011,
vg_sales_6767,Classic NES Series: Excitebike,GBA,Nintendo,2004,
vg_sales_6768,Classic NES Series: Xevious,GBA,Nintendo,2004,
vg_sales_6769,Avatar: The Last Airbender - Into the Inferno,PS2,THQ,2008,
vg_sales_6770,Disney's Planes,DS,Disney Interactive Studios,2013,
vg_sales_6771,Dora the Explorer: Journey to the Purple Planet,PS2,Global Star,2005,
vg_sales_6772,Tales of Hearts,DS,Namco Bandai Games,2008,
vg_sales_6773,Digimon World: Data Squad,PS2,Namco Bandai Games,2006,
vg_sales_6774,Dynasty Warriors 7,X360,Tecmo Koei,2011,
vg_sales_6775,Catz,GBA,Ubisoft,2005,
vg_sales_6776,Jikkyou Powerful Pro Yakyuu 2001,PS,Konami Digital Entertainment,2001,
vg_sales_6777,Transformers: War for Cybertron (DS Version),DS,Activision,2010,
vg_sales_6778,Mega Man X Collection,PS2,Unknown,1,
vg_sales_6779,Trials Fusion,XOne,Ubisoft,2014,
vg_sales_6780,LEGO Ninjago: Shadow of Ronin,PSV,Warner Bros. Interactive Entertainment,2015,
vg_sales_6781,Avalon Code,DS,Rising Star Games,2008,
vg_sales_6782,That's So Raven: Psychic on the Scene,DS,Disney Interactive Studios,2006,
vg_sales_6783,Monster Jam: Path of Destruction,PS3,Activision,2010,
vg_sales_6784,Tongari Boushi to Oshare na Mahou Tsukai,DS,Konami Digital Entertainment,2011,
vg_sales_6785,Panzer General,PS,Mindscape,1995,
vg_sales_6786,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,Ubisoft,2009,
vg_sales_6787,Gallop Racer (JP),PS,Tecmo Koei,1996,
vg_sales_6788,Spawn the Eternal,PS,Sony Computer Entertainment,1997,
vg_sales_6789,MLB,PSP,Sony Computer Entertainment,2005,
vg_sales_6790,Army Men: Sarge's Heroes 2,PS,3DO,2000,
vg_sales_6791,Command & Conquer 3: Kane's Wrath,X360,Electronic Arts,2008,
vg_sales_6792,Dreamcast Collection,X360,Sega,2011,
vg_sales_6793,Madden NFL 13,WiiU,Electronic Arts,2012,
vg_sales_6794,Corpse Party: Blood Drive,PSV,Marvelous Interactive,2014,
vg_sales_6795,Homefront,PC,THQ,2011,
vg_sales_6796,Disney Stitch Jam,DS,Disney Interactive Studios,2009,
vg_sales_6797,Bakugan: Battle Brawlers,X360,Activision,2009,
vg_sales_6798,Britney's Dance Beat,PS2,THQ,2002,
vg_sales_6799,Guitar Freaks,PS,Konami Digital Entertainment,1999,
vg_sales_6800,World Soccer Winning Eleven 7,PS2,Konami Digital Entertainment,2003,
vg_sales_6801,Ace Combat: Assault Horizon Legacy,3DS,Namco Bandai Games,2011,
vg_sales_6802,Cabela's Outdoor Adventures (2009),X360,Activision Value,2009,
vg_sales_6803,SRS: Street Racing Syndicate,XB,Namco Bandai Games,2004,
vg_sales_6804,Namco Tennis Smash Court,PS,Sony Computer Entertainment,1995,
vg_sales_6805,Vexx,PS2,Acclaim Entertainment,2003,
vg_sales_6806,The Incredible Hulk,DS,Sega,2008,
vg_sales_6807,BioShock 2,PC,Take-Two Interactive,1,
vg_sales_6808,Marvel vs. Capcom Origins,PS2,Capcom,2006,
vg_sales_6809,Pro Yaky? Spirits 2011,PSP,Konami Digital Entertainment,2011,
vg_sales_6810,Imagine: Teacher Class Trip,DS,Ubisoft,2009,
vg_sales_6811,TimeSplitters: Future Perfect,PS2,Electronic Arts,2005,
vg_sales_6812,Final Fantasy Fables: Chocobo Tales,DS,Ubisoft,2006,
vg_sales_6813,Harvest Moon: Magical Melody,GC,Ubisoft,2005,
vg_sales_6814,Genma Onimusha,XB,Capcom,2002,
vg_sales_6815,DK: King of Swing,GBA,Nintendo,2005,
vg_sales_6816,K-1 Revenge,PS,Xing Entertainment,1997,
vg_sales_6817,G-Police,PS,Psygnosis,1997,
vg_sales_6818,Pure Futbol,PS3,Ubisoft,2010,
vg_sales_6819,Spider-Man: Shattered Dimensions,Wii,Activision,2010,
vg_sales_6820,Corvette,XB,TDK Mediactive,2003,
vg_sales_6821,Atelier Meruru: Alchemist of Arland 3,PS3,Nippon Ichi Software,2011,
vg_sales_6822,AC/DC LIVE: Rock Band Track Pack,PS3,MTV Games,2008,
vg_sales_6823,Deca Sports 3,Wii,Hudson Soft,2010,
vg_sales_6824,Harry Potter and the Goblet of Fire,DS,Electronic Arts,2005,
vg_sales_6825,Midway Arcade Treasures: Extended Play,PSP,Midway Games,2005,
vg_sales_6826,F1 2015,XOne,Codemasters,2015,
vg_sales_6827,Skylanders SWAP Force,3DS,Activision,2013,
vg_sales_6828,Bass Pro Shops: The Hunt,Wii,XS Games,2010,
vg_sales_6829,"What Did I Do to Deserve This, My Lord!? 2",PSP,Nippon Ichi Software,2008,
vg_sales_6830,Boogie SuperStar,Wii,Electronic Arts,2008,
vg_sales_6831,Burnout 2: Point of Impact,XB,Acclaim Entertainment,2003,
vg_sales_6832,Rock Band Track Pack Volume 1,Wii,MTV Games,2008,
vg_sales_6833,Singularity,PS3,Unknown,1,
vg_sales_6834,Super Monkey Ball Deluxe,PS2,Sega,2005,
vg_sales_6835,Street Fighter X Tekken,PSV,Capcom,2012,
vg_sales_6836,Kill.Switch,XB,Namco Bandai Games,2003,
vg_sales_6837,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,D3Publisher,2010,
vg_sales_6838,Metro 2033,PC,THQ,2010,
vg_sales_6839,Peter Jackson's King Kong: The Official Game of the Movie,GC,Ubisoft,2005,
vg_sales_6840,Stella Glow,3DS,Atlus,2015,
vg_sales_6841,Dancing With The Stars,Wii,Activision,2007,
vg_sales_6842,Summon Night 3,PS2,Banpresto,2003,
vg_sales_6843,Pro Yaky? Spirits 2010,PSP,Konami Digital Entertainment,2010,
vg_sales_6844,The Simpsons: Road Rage,GC,Electronic Arts,2001,
vg_sales_6845,Megamind: Mega Team Unite,Wii,THQ,2010,
vg_sales_6846,PDC World Championship Darts 2008,Wii,Oxygen Interactive,2008,
vg_sales_6847,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,PS2,Sega,2006,
vg_sales_6848,Azurik: Rise of Perathia,XB,Microsoft Game Studios,2001,
vg_sales_6849,Luminous Arc,DS,Rising Star Games,2007,
vg_sales_6850,All Grown Up!: Game Boy Advance Video Volume 1,GBA,N/A,2004,
vg_sales_6851,The Lord of the Rings: Aragorn's Quest,Wii,Warner Bros. Interactive Entertainment,2010,
vg_sales_6852,Dragon Ball Z: Sagas,XB,Atari,2005,
vg_sales_6853,Paws & Claws: Pet Resort,DS,THQ,2008,
vg_sales_6854,Grand Slam Tennis 2,PS3,Electronic Arts,2012,
vg_sales_6855,Sakura Wars: Atsuki Chishio Ni,PS2,Sega,2003,
vg_sales_6856,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco Bandai Games,2005,
vg_sales_6857,NHRA Championship Drag Racing,PS2,ValuSoft,2005,
vg_sales_6858,The Price is Right 2010 Edition,Wii,Ubisoft,2009,
vg_sales_6859,Monster Jam,PS2,Activision,2007,
vg_sales_6860,Valhalla Knights,PSP,Rising Star Games,2006,
vg_sales_6861,Harvest Moon: Another Wonderful Life,GC,Marvelous Interactive,2004,
vg_sales_6862,NBA Live 10,PSP,Electronic Arts,2009,
